Project,Package,Class,Smell,Description,File
project-1-team-45-master,org.apache.roller.weblogger,TestUtils,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 37 public methods,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\test\java\org\apache\roller\weblogger\TestUtils.java
project-1-team-45-master,org.apache.roller.weblogger,TestUtils,Hub-like Modularization,The tool detected the smell in this class because this class has high number of incoming as well as outgoing dependencies. Incoming dependecies: EntryBasicTests; EntryFunctionalTests; GroupBasicTests; GroupFunctionalTests; PlanetBasicTests; PlanetFunctionalTests; PropertiesTest; RomeFeedFetcherTest; SingleThreadedFeedUpdaterTest; SubscriptionBasicTests; SubscriptionFunctionalTests; BookmarkTest; CommentTest; CustomTemplateRenditionTest; FileContentManagerTest; FolderCRUDTest; FolderFunctionalityTest; HitCountTest; MediaFileTest; PermissionTest; PingsTest; PlanetManagerLocalTest; PropertiesTest; SQLScriptRunnerTest; TaskLockTest; ThemeManagerTest; UserTest; WeblogCategoryCRUDTest; WeblogCategoryFunctionalityTest; WeblogEntryTest; WeblogPageTest; WeblogStatsTest; WeblogTest; JPAOAuthManagerTest; CommentPluginsTest; IndexManagerTest; WebloggerRomeFeedFetcherTest; SearchResultsFeedModelTest; SearchResultsModelTest; CommentValidatorTest. Outgoing dependencies: DerbyManager; WebloggerFactory; WebloggerConfig; WebloggerStartup; ClasspathDatabaseScriptProvider; DatabaseProvider; SQLScriptRunner; User; UserManager; Weblog; WeblogManager; WeblogPermission; WeblogCategory; WeblogEntryManager; WeblogEntry; WeblogEntryComment; PingTarget; PingTargetManager; AutoPing; AutoPingManager; WeblogHitCount; WeblogBookmarkFolder; BookmarkManager; WebloggerException; Planet; PlanetManager; PlanetGroup; Subscription; SubscriptionEntry,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\test\java\org\apache\roller\weblogger\TestUtils.java
project-1-team-45-master,org.apache.roller.weblogger.webservices.atomprotocol,EntryCollection,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: RollerAtomHandler; EntryCollection,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\webservices\atomprotocol\EntryCollection.java
project-1-team-45-master,org.apache.roller.weblogger.webservices.atomprotocol,RollerAtomHandler,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 23 public methods,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\webservices\atomprotocol\RollerAtomHandler.java
project-1-team-45-master,org.apache.roller.weblogger.webservices.atomprotocol,RollerAtomHandlerFactory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\webservices\atomprotocol\RollerAtomHandlerFactory.java
project-1-team-45-master,org.apache.roller.weblogger.webservices.oauth,AccessTokenServlet,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\webservices\oauth\AccessTokenServlet.java
project-1-team-45-master,org.apache.roller.weblogger.webservices.oauth,AuthorizationServlet,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\webservices\oauth\AuthorizationServlet.java
project-1-team-45-master,org.apache.roller.weblogger.webservices.oauth,RequestTokenServlet,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\webservices\oauth\RequestTokenServlet.java
project-1-team-45-master,org.apache.roller.weblogger.webservices.opensearch,OpenSearchServlet,Imperative Abstraction,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: doGet,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\webservices\opensearch\OpenSearchServlet.java
project-1-team-45-master,org.apache.roller.weblogger.webservices.opensearch,OpenSearchServlet,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\webservices\opensearch\OpenSearchServlet.java
project-1-team-45-master,org.apache.roller.weblogger.webservices.tagdata,TagDataServlet,Imperative Abstraction,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: doGet,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\webservices\tagdata\TagDataServlet.java
project-1-team-45-master,org.apache.roller.weblogger.webservices.tagdata,TagDataServlet,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\webservices\tagdata\TagDataServlet.java
project-1-team-45-master,org.apache.roller.weblogger.webservices.xmlrpc,BaseAPIHandler,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: serialVersionUID; mLogger; AUTHORIZATION_EXCEPTION; AUTHORIZATION_EXCEPTION_MSG; UNKNOWN_EXCEPTION; UNKNOWN_EXCEPTION_MSG; UNSUPPORTED_EXCEPTION; UNSUPPORTED_EXCEPTION_MSG; USER_DISABLED; USER_DISABLED_MSG; WEBLOG_NOT_FOUND; WEBLOG_NOT_FOUND_MSG; WEBLOG_DISABLED; WEBLOG_DISABLED_MSG; BLOGGERAPI_DISABLED; BLOGGERAPI_DISABLED_MSG; BLOGGERAPI_INCOMPLETE_POST; BLOGGERAPI_INCOMPLETE_POST_MSG; INVALID_POSTID; INVALID_POSTID_MSG; UPLOAD_DENIED_EXCEPTION; UPLOAD_DENIED_EXCEPTION_MSG,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\webservices\xmlrpc\BaseAPIHandler.java
project-1-team-45-master,org.apache.roller.weblogger.webservices.xmlrpc,BloggerAPIHandler,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseAPIHandler,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\webservices\xmlrpc\BloggerAPIHandler.java
project-1-team-45-master,org.apache.roller.weblogger.webservices.xmlrpc,MetaWeblogAPIHandler,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\webservices\xmlrpc\MetaWeblogAPIHandler.java
project-1-team-45-master,org.apache.roller.testing,DerbyJunitExtension,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\test\java\org\apache\roller\testing\DerbyJunitExtension.java
project-1-team-45-master,org.apache.roller.weblogger.ui,ApplicationResourcesTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\test\java\org\apache\roller\weblogger\ui\ApplicationResourcesTest.java
project-1-team-45-master,org.apache.roller.testutils,DerbyLifeCycle,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\db-utils\src\main\java\org\apache\roller\testutils\DerbyLifeCycle.java
project-1-team-45-master,org.apache.roller.examples.plugins.pagemodel,AuthenticatedUserModel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\docs\examples\plugins\pluginmodel\src\org\apache\roller\examples\plugins\pagemodel\AuthenticatedUserModel.java
project-1-team-45-master,org.apache.roller.scripting,BSFRendererFactory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\docs\examples\scripting\bsf\src\org\apache\roller\scripting\BSFRendererFactory.java
project-1-team-45-master,org.apache.roller.scripting,GroovletRendererFactory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\docs\examples\scripting\groovy\src\org\apache\roller\scripting\GroovletRendererFactory.java
project-1-team-45-master,org.apache.roller.scripting,GSPRendererFactory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\docs\examples\scripting\groovy\src\org\apache\roller\scripting\GSPRendererFactory.java
project-1-team-45-master,org.apache.roller.selenium,AbstractRollerPage,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\it-selenium\src\test\java\org\apache\roller\selenium\AbstractRollerPage.java
project-1-team-45-master,org.apache.roller.selenium.core,CreateWeblogPage,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: CreateWeblogPage; MainMenuPage,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\it-selenium\src\test\java\org\apache\roller\selenium\core\CreateWeblogPage.java
project-1-team-45-master,org.apache.roller.selenium.editor,AbstractEntryPage,Cyclic Hierarchy,The tool detected the smell in this class because the class depends on one of its subclasses (creating cycle in the hierarchy). The class is dependent on the following subclass: EntryEditPage,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\it-selenium\src\test\java\org\apache\roller\selenium\editor\AbstractEntryPage.java
