Project,Package,Class,Smell,Description,File
project-1-team-45-master,org.apache.roller.weblogger.pojos,WeblogEntry,Law of Demeter violation,The tool detected the smell in this method (setTagsAsString) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.WeblogEntry.getWebsite; org.apache.roller.weblogger.pojos.Weblog.getLocaleInstance,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\WeblogEntry.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,WeblogEntry,Law of Demeter violation,The tool detected the smell in this method (getCommentsStillAllowed) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.WeblogEntry.getWebsite; org.apache.roller.weblogger.pojos.Weblog.getAllowComments,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\WeblogEntry.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,WeblogEntry,Law of Demeter violation,The tool detected the smell in this method (getCommentsStillAllowed) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.WeblogEntry.getWebsite; org.apache.roller.weblogger.pojos.Weblog.getAllowComments,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\WeblogEntry.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,WeblogEntry,Law of Demeter violation,The tool detected the smell in this method (getCommentsStillAllowed) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.WeblogEntry.getWebsite; org.apache.roller.weblogger.pojos.Weblog.getLocaleInstance,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\WeblogEntry.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,WeblogEntry,Law of Demeter violation,The tool detected the smell in this method (formatPubTime) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.WeblogEntry.getWebsite; org.apache.roller.weblogger.pojos.Weblog.getLocaleInstance,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\WeblogEntry.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,WeblogEntry,Law of Demeter violation,The tool detected the smell in this method (getComments) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getWeblogEntryManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\WeblogEntry.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,WeblogEntry,Law of Demeter violation,The tool detected the smell in this method (getPermalink) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getUrlStrategy; org.apache.roller.weblogger.business.URLStrategy.getWeblogEntryURL; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\WeblogEntry.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,WeblogEntry,Law of Demeter violation,The tool detected the smell in this method (getPermaLink) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.WeblogEntry.getWebsite; org.apache.roller.weblogger.pojos.Weblog.getHandle,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\WeblogEntry.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,WeblogEntry,Law of Demeter violation,The tool detected the smell in this method (createAnchor) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getWeblogEntryManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.WeblogEntryManager.createAnchor,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\WeblogEntry.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,WeblogEntry,Law of Demeter violation,The tool detected the smell in this method (hasWritePermissions) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getUserManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.UserManager.checkPermission,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\WeblogEntry.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,WeblogEntry,Law of Demeter violation,The tool detected the smell in this method (hasWritePermissions) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getUserManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\WeblogEntry.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,WeblogEntry,Law of Demeter violation,The tool detected the smell in this method (render) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.WeblogEntry.getWebsite; org.apache.roller.weblogger.pojos.Weblog.getInitializedPlugins,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\WeblogEntry.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,WeblogEntry,Law of Demeter violation,The tool detected the smell in this method (displayContent) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.WeblogEntry.getWebsite; org.apache.roller.weblogger.pojos.Weblog.getLocaleInstance,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\WeblogEntry.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,WeblogEntryTag,Law of Demeter violation,The tool detected the smell in this method (getUser) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getUserManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.UserManager.getUserByUserName,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\WeblogEntryTag.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,WeblogHitCount,Law of Demeter violation,The tool detected the smell in this method (equals) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.WeblogHitCount.getWeblog; org.apache.roller.weblogger.pojos.Weblog.equals,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\WeblogHitCount.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,WeblogPermission,Law of Demeter violation,The tool detected the smell in this method (getWeblog) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.WeblogManager.getWeblogByHandle; org.apache.roller.weblogger.business.Weblogger.getWeblogManager,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\WeblogPermission.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,WeblogPermission,Law of Demeter violation,The tool detected the smell in this method (getUser) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getUserManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.UserManager.getUserByUserName,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\WeblogPermission.java
project-1-team-45-master,org.apache.roller.weblogger.pojos.wrapper,WeblogEntryCommentWrapper,Law of Demeter violation,The tool detected the smell in this method (getContent) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getPluginManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\wrapper\WeblogEntryCommentWrapper.java
project-1-team-45-master,org.apache.roller.weblogger.pojos.wrapper,WeblogWrapper,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\wrapper\WeblogWrapper.java
project-1-team-45-master,org.apache.roller.weblogger.pojos.wrapper,WeblogWrapper,Law of Demeter violation,The tool detected the smell in this method (getTemplateByAction) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.Theme.getTemplateByAction; org.apache.roller.weblogger.pojos.Weblog.getTheme,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\wrapper\WeblogWrapper.java
project-1-team-45-master,org.apache.roller.weblogger.pojos.wrapper,WeblogWrapper,Law of Demeter violation,The tool detected the smell in this method (getTemplateByName) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.Weblog.getTheme; org.apache.roller.weblogger.pojos.Theme.getTemplateByName,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\wrapper\WeblogWrapper.java
project-1-team-45-master,org.apache.roller.weblogger.pojos.wrapper,WeblogWrapper,Law of Demeter violation,The tool detected the smell in this method (getTemplateByLink) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.Weblog.getTheme; org.apache.roller.weblogger.pojos.Theme.getTemplateByLink,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\wrapper\WeblogWrapper.java
project-1-team-45-master,org.apache.roller.weblogger.pojos.wrapper,WeblogWrapper,Law of Demeter violation,The tool detected the smell in this method (getTemplates) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.Weblog.getTheme; org.apache.roller.weblogger.pojos.Theme.getTemplates,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\wrapper\WeblogWrapper.java
project-1-team-45-master,org.apache.roller.weblogger.pojos.wrapper,WeblogWrapper,Law of Demeter violation,The tool detected the smell in this method (getStylesheet) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.Theme.getStylesheet; org.apache.roller.weblogger.pojos.Weblog.getTheme,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\wrapper\WeblogWrapper.java
project-1-team-45-master,org.apache.roller.weblogger.pojos.wrapper,WeblogWrapper,Law of Demeter violation,The tool detected the smell in this method (getStylesheet) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.Theme.getStylesheet; org.apache.roller.weblogger.pojos.ThemeTemplate.getLink; org.apache.roller.weblogger.pojos.Weblog.getTheme,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\wrapper\WeblogWrapper.java
project-1-team-45-master,org.apache.roller.weblogger.ui.core,RollerContext,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\core\RollerContext.java
project-1-team-45-master,org.apache.roller.weblogger.ui.core,RollerContext,Law of Demeter violation,The tool detected the smell in this method (contextDestroyed) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.Weblogger.shutdown,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\core\RollerContext.java
project-1-team-45-master,org.apache.roller.weblogger.ui.core,RollerSession,Law of Demeter violation,The tool detected the smell in this method (getRollerSession) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.User.getUserName; org.apache.roller.weblogger.ui.core.RollerSession.getAuthenticatedUser,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\core\RollerSession.java
project-1-team-45-master,org.apache.roller.weblogger.ui.core,RollerSession,Law of Demeter violation,The tool detected the smell in this method (getRollerSession) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getUserManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\core\RollerSession.java
